0.7	0.0503090576254	0.691840978034
0.705	0.0510298803551	0.689925641588
0.71	0.0517561706414	0.68801024469
0.715	0.0524879762945	0.686095735914
0.72	0.053225346792	0.684182938212
0.725	0.0539683333151	0.682272557613
0.73	0.0547169887876	0.680365191764
0.735	0.0554713679167	0.678461338221
0.74	0.0562315272348	0.676561402433
0.745	0.0569975251448	0.674665705373
0.75	0.0577694219664	0.672774490776
0.755	0.0585472799846	0.670887931968
0.76	0.0593311635014	0.66900613828
0.765	0.060121138889	0.667129161033
0.77	0.0609172746464	0.665256999105
0.775	0.0617196414575	0.663389604088
0.78	0.0625283122535	0.66152688504
0.785	0.0633433622773	0.659668712866
0.79	0.0641648691508	0.657814924319
0.795	0.0649929129467	0.65596532566
0.8	0.0658275762624	0.654119695997
0.805	0.0666689442984	0.652277790306
0.81	0.0675171049403	0.650439342169
0.815	0.0683721488446	0.648604066246
0.82	0.0692341695294	0.646771660495
0.825	0.070103263469	0.644941808164
0.83	0.0709795301934	0.643114179565
0.835	0.0718630723935	0.641288433655
0.84	0.0727539960303	0.639464219433
0.845	0.0736524104515	0.637641177175
0.85	0.0745584285125	0.635818939504
0.855	0.0754721667049	0.63399713233
0.86	0.0763937452908	0.632175375655
0.865	0.0773232884454	0.630353284255
0.87	0.0782609244061	0.628530468266
0.875	0.0792067856305	0.626706533644
0.88	0.0801610089618	0.624881082561
0.885	0.0811237358071	0.623053713694
0.89	0.0820951123176	0.621224022442
0.895	0.0830752895893	0.61939160107
0.9	0.084064423867	0.617556038784
0.905	0.0850626767638	0.615716921742
0.91	0.0860702154921	0.613873833
0.915	0.0870872131092	0.612026352411
0.92	0.0881138487758	0.610174056463
0.925	0.089150308032	0.60831651807
0.93	0.0901967830887	0.606453306308
0.935	0.0912534731362	0.604583986109
0.94	0.0923205846775	0.602708117909
0.945	0.0933983318715	0.600825257243
0.95	0.0944869369099	0.598934954303
0.955	0.0955866304122	0.597036753443
0.96	0.0966976518473	0.595130192644
0.965	0.0978202499841	0.593214802923
0.97	0.0989546833717	0.591290107709
0.975	0.100101220853	0.589355622147
0.98	0.101260142112	0.587410852371
0.985	0.102431738265	0.585455294705
0.99	0.103616312485	0.583488434818
0.995	0.104814180679	0.581509746806
1.0	0.106025672212	0.579518692218
1.005	0.107251130686	0.577514719001
1.01	0.108490914775	0.575497260377
1.015	0.109745399129	0.573465733628
1.02	0.111014975346	0.571419538798
1.025	0.112300053021	0.569358057294
1.03	0.113601060881	0.567280650373
1.035	0.114918448012	0.565186657526
1.04	0.116252685193	0.563075394716
1.045	0.117604266337	0.560946152484
1.05	0.118973710063	0.558798193895
1.055	0.120361561405	0.556630752307
1.06	0.121768393675	0.554443028954
1.065	0.123194810498	0.552234190307
1.07	0.124641448035	0.550003365204
1.075	0.126108977425	0.547749641708
1.08	0.127598107459	0.545472063674
1.085	0.129109587524	0.543169626975
1.09	0.130644210849	0.540841275363
1.095	0.132202818083	0.538485895902
1.1	0.133786301263	0.53610231393
1.105	0.135395608204	0.533689287479
1.11	0.137031747393	0.531245501086
1.115	0.138695793427	0.528769558911
1.12	0.140388893104	0.526259977063
1.125	0.142112272234	0.52371517501
1.13	0.143867243298	0.521133465957
1.135	0.145655214077	0.518513046015
1.14	0.147477697404	0.515851981982
1.145	0.149336322222	0.513148197515
1.15	0.151232846176	0.510399457409
1.155	0.153169169985	0.507603349692
1.16	0.15514735393	0.504757265116
1.165	0.157169636843	0.5018583736
1.17	0.159238458056	0.498903597044
1.175	0.161356482917	0.49588957781
1.18	0.163526632592	0.492812642004
1.185	0.16575211904	0.489668756489
1.19	0.168036486336	0.486453478268
1.195	0.170383659758	0.483161894527
1.2	0.172798004509	0.479788551183
1.205	0.175284396473	0.476327367117
1.21	0.177848308125	0.472771530472
1.215	0.180495913762	0.469113372235
1.22	0.183234219569	0.46534421077
1.225	0.186071226075	0.461454158739
1.23	0.189016133347	0.457431880733
1.235	0.192079603423	0.4532642854
1.24	0.195274100701	0.448936129095
1.245	0.198614340398	0.444429497964
1.25	0.202117889987	0.439723119552
1.255	0.205805992287	0.434791429882
1.26	0.209704718526	0.429603280319
1.265	0.213846628174	0.42412009725
1.27	0.218273236343	0.418293179617
1.275	0.223038825952	0.412059577028
1.28	0.228216622543	0.405335501948
1.285	0.233909407392	0.398005159079
1.29	0.240269217932	0.389900282922
1.295	0.247537937993	0.380758493834
1.3	0.256144571059	0.370124553318
1.305	0.267002924751	0.357050613566
1.31	0.28302606429	0.338578874303
